wavelength_A,flux
3.481999999999970896e+03,1.892574703117829793e-13
3.484699999999970714e+03,1.892431728532734240e-13
3.487399999999970532e+03,1.871394953805008549e-13
3.490099999999970350e+03,1.834415184250312034e-13
3.492799999999970169e+03,1.794565237741370508e-13
3.495499999999969987e+03,1.784913648920901947e-13
3.498199999999969805e+03,1.793131155742638760e-13
3.500899999999969623e+03,1.783580506456435936e-13
3.503599999999969441e+03,1.788167838881233807e-13
3.506299999999969259e+03,1.794899885938751162e-13
3.508999999999969077e+03,1.794485394363776574e-13
3.511699999999968895e+03,1.780560446361121207e-13
3.514399999999968713e+03,1.765577307898549954e-13
3.517099999999968531e+03,1.759835021045738365e-13
3.519799999999968350e+03,1.766966131198606033e-13
3.522499999999968168e+03,1.754063201612915740e-13
3.525199999999967986e+03,1.745506553152669737e-13
3.527899999999967804e+03,1.733394203449100058e-13
3.530599999999967622e+03,1.715577578042229646e-13
3.533299999999967440e+03,1.720970699301755900e-13
3.535999999999967258e+03,1.725653457070084094e-13
3.538699999999967076e+03,1.727002250794857913e-13
3.541399999999966894e+03,1.728351044519631731e-13
3.544099999999966712e+03,1.727294107869773627e-13
3.546799999999966531e+03,1.708873497868669004e-13
3.549499999999966349e+03,1.693059516169198894e-13
3.552199999999966167e+03,1.704106659244389359e-13
3.554899999999965985e+03,1.702047300863897767e-13
3.557599999999965803e+03,1.699216467377157241e-13
3.560299999999965621e+03,1.701264582189145781e-13
3.562999999999965439e+03,1.690756349906975826e-13
3.565699999999965257e+03,1.680248117624806124e-13
3.568399999999965075e+03,1.669739885342636422e-13
3.571099999999964894e+03,1.663714587364339460e-13
3.573799999999964712e+03,1.673536321508038924e-13
3.576499999999964530e+03,1.647081776148927214e-13
3.579199999999964348e+03,1.659646164069318745e-13
3.581899999999964166e+03,1.653010431362017025e-13
3.584599999999963984e+03,1.650369211238652120e-13
3.587299999999963802e+03,1.648777131955575599e-13
3.589999999999963620e+03,1.638034433619868994e-13
3.592699999999963438e+03,1.634487626743245708e-13
3.595399999999963256e+03,1.634001733989716190e-13
3.598099999999963075e+03,1.619451674298103715e-13
3.600799999999962893e+03,1.621619799166915524e-13
3.603499999999962711e+03,1.624534064058986319e-13
3.606199999999962529e+03,1.624971092212206029e-13
3.608899999999962347e+03,1.625226147863822357e-13
3.611599999999962165e+03,1.611255264429407548e-13
3.614299999999961983e+03,1.610918503654003267e-13
3.616999999999961801e+03,1.611057651815870522e-13
3.619699999999961619e+03,1.606207799503809137e-13
3.622399999999961437e+03,1.633470821038450068e-13
3.625099999999961256e+03,1.640393413833489506e-13
3.627799999999961074e+03,1.620250023513347627e-13
3.630499999999960892e+03,1.600106633193205494e-13
3.633199999999960710e+03,1.587203828875314239e-13
3.635899999999960528e+03,1.580293726345555683e-13
3.638599999999960346e+03,1.575593696808979252e-13
3.641299999999960164e+03,1.573101725910549622e-13
3.643999999999959982e+03,1.570609755012119740e-13
3.646699999999959800e+03,1.573873412784612269e-13
3.649399999999959618e+03,1.580600588008999447e-13
3.652099999999959437e+03,1.576963960759733557e-13
3.654799999999959255e+03,1.565143791037514729e-13
3.657499999999959073e+03,1.542466079680548481e-13
3.660199999999958891e+03,1.525613698374700425e-13
3.662899999999958709e+03,1.549981606423499208e-13
3.665599999999958527e+03,1.559278720509890936e-13
3.668299999999958345e+03,1.544776186340902087e-13
3.670999999999958163e+03,1.543726391259123870e-13
3.673699999999957981e+03,1.540735420592522890e-13
3.676399999999957799e+03,1.540044712021284380e-13
3.679099999999957618e+03,1.516019147682861774e-13
3.681799999999957436e+03,1.524965046411381606e-13
3.684499999999957254e+03,1.527583181864285415e-13
3.687199999999957072e+03,1.511278928036383618e-13
3.689899999999956890e+03,1.520674308730198158e-13
3.692599999999956708e+03,1.513168298579159861e-13
3.695299999999956526e+03,1.513830246250776475e-13
3.697999999999956344e+03,1.513664130619629401e-13
3.700699999999956162e+03,1.514888234307823847e-13
3.703399999999955980e+03,1.528435023830094341e-13
3.706099999999955799e+03,1.520541675090849169e-13
3.708799999999955617e+03,1.512648326351604249e-13
3.711499999999955435e+03,1.505055815633442916e-13
3.714199999999955253e+03,1.514223191596261862e-13
3.716899999999955071e+03,1.507266278725819054e-13
3.719599999999954889e+03,1.492072403676830641e-13
3.722299999999954707e+03,1.485722597122600077e-13
3.724999999999954525e+03,1.479718213647416849e-13
3.727699999999954343e+03,1.472754047365893145e-13
3.730399999999954161e+03,1.465713894845946758e-13
3.733099999999953980e+03,1.458355975175484829e-13
3.735799999999953798e+03,1.446253486341011027e-13
3.738499999999953616e+03,1.433460366016394453e-13
3.741199999999953434e+03,1.465747627205314537e-13
3.743899999999953252e+03,1.467987691641005406e-13
3.746599999999953070e+03,1.457837182993264778e-13
3.749299999999952888e+03,1.446683230951155304e-13
3.751999999999952706e+03,1.435508277486998708e-13
3.754699999999952524e+03,1.453722260315373525e-13
3.757399999999952342e+03,1.454066497161659462e-13
3.760099999999952161e+03,1.443051140212082684e-13
3.762799999999951979e+03,1.441359740058525756e-13
3.765499999999951797e+03,1.436745233065872517e-13
3.768199999999951615e+03,1.427989985327207971e-13
3.770899999999951433e+03,1.418924112545294326e-13
3.773599999999951251e+03,1.409858239763380933e-13
3.776299999999951069e+03,1.407676360884355095e-13
3.778999999999950887e+03,1.410111295789688628e-13
3.781699999999950705e+03,1.404850735919250870e-13
3.784399999999950523e+03,1.393594338360790582e-13
3.787099999999950342e+03,1.388693362203132366e-13
3.789799999999950160e+03,1.389529468320003289e-13
3.792499999999949978e+03,1.387628980076532909e-13
3.795199999999949796e+03,1.382869417171705879e-13
3.797899999999949614e+03,1.378109854266879101e-13
3.800599999999949432e+03,1.367695812858065529e-13
3.803299999999949250e+03,1.349915742725155921e-13
3.805999999999949068e+03,1.342598887832646330e-13
3.808699999999948886e+03,1.361994511830255441e-13
3.811399999999948704e+03,1.379556778404112002e-13
3.814099999999948523e+03,1.371385450955445230e-13
3.816799999999948341e+03,1.366148308372531034e-13
3.819499999999948159e+03,1.341376425712203711e-13
3.822199999999947977e+03,1.335707884648608527e-13
3.824899999999947795e+03,1.328462582991610354e-13
3.827599999999947613e+03,1.336878892483467961e-13
3.830299999999947431e+03,1.334456216381967284e-13
3.832999999999947249e+03,1.330664022421608215e-13
3.835699999999947067e+03,1.321871317049773574e-13
3.838399999999946886e+03,1.314784537120198004e-13
3.841099999999946704e+03,1.319139861396439475e-13
3.843799999999946522e+03,1.344364097724913369e-13
3.846499999999946340e+03,1.374398019427530238e-13
3.849199999999946158e+03,1.350298665446055296e-13
3.851899999999945976e+03,1.326199311464580607e-13
3.854599999999945794e+03,1.303309398987430445e-13
3.857299999999945612e+03,1.297094342722993082e-13
3.859999999999945430e+03,1.296061363997063079e-13
3.862699999999945248e+03,1.295000938772484209e-13
3.865399999999945067e+03,1.291977936166247836e-13
3.868099999999944885e+03,1.287561276752330729e-13
3.870799999999944703e+03,1.292751389747645072e-13
3.873499999999944521e+03,1.283736428690514818e-13
3.876199999999944339e+03,1.274102855007342203e-13
3.878899999999944157e+03,1.264469281324169840e-13
3.881599999999943975e+03,1.275888377895290673e-13
3.884299999999943793e+03,1.271714877953612892e-13
3.886999999999943611e+03,1.265239938739642868e-13
3.889699999999943429e+03,1.258764999525672845e-13
3.892399999999943248e+03,1.244091434172617089e-13
3.895099999999943066e+03,1.240237573041828309e-13
3.897799999999942884e+03,1.254595989394964692e-13
3.900499999999942702e+03,1.249141487625455710e-13
3.903199999999942520e+03,1.239159030569795396e-13
3.905899999999942338e+03,1.236563154303502189e-13
3.908599999999942156e+03,1.236308602056515405e-13
3.911299999999941974e+03,1.236054049809528622e-13
3.913999999999941792e+03,1.227997077052370047e-13
3.916699999999941610e+03,1.226130793059464132e-13
3.919399999999941429e+03,1.229176694073159259e-13
3.922099999999941247e+03,1.227768941368083973e-13
3.924799999999941065e+03,1.213866900766472184e-13
3.927499999999940883e+03,1.206664628080024554e-13
3.930199999999940701e+03,1.195801894621209448e-13
3.932899999999940519e+03,1.189021090303109601e-13
3.935599999999940337e+03,1.192949675804099371e-13
3.938299999999940155e+03,1.193292264753648632e-13
3.940999999999939973e+03,1.190494552195351796e-13
3.943699999999939791e+03,1.185357148718349052e-13
3.946399999999939610e+03,1.183074093663241170e-13
3.949099999999939428e+03,1.183994995759034998e-13
3.951799999999939246e+03,1.180941465458017056e-13
3.954499999999939064e+03,1.182872518453479053e-13
3.957199999999938882e+03,1.185137254041316964e-13
3.959899999999938700e+03,1.175945072244357081e-13
3.962599999999938518e+03,1.168376084032161280e-13
3.965299999999938336e+03,1.166153149678445941e-13
3.967999999999938154e+03,1.162615304235548601e-13
3.970699999999937972e+03,1.158438912893574129e-13
3.973399999999937791e+03,1.159374239745500780e-13
3.976099999999937609e+03,1.160309566597427432e-13
3.978799999999937427e+03,1.159395283320061528e-13
3.981499999999937245e+03,1.150744231670422948e-13
3.984199999999937063e+03,1.138516552857722221e-13
3.986899999999936881e+03,1.139006673894283542e-13
3.989599999999936699e+03,1.139496794930844863e-13
3.992299999999936517e+03,1.139986915967405931e-13
3.994999999999936335e+03,1.140503862326103144e-13
3.997699999999936153e+03,1.139971465535023385e-13
4.000399999999935972e+03,1.130918079052420820e-13
4.003099999999935790e+03,1.130079780467875807e-13
4.005799999999935608e+03,1.139621568377482101e-13
4.008499999999935426e+03,1.130717007239524719e-13
4.011199999999935244e+03,1.132821400563950894e-13
4.013899999999935062e+03,1.129884662638468786e-13
4.016599999999934880e+03,1.140964300217898150e-13
4.019299999999934698e+03,1.131557669270708498e-13
4.021999999999934516e+03,1.121897753860134162e-13
4.024699999999934334e+03,1.118948171390067585e-13
4.027399999999934153e+03,1.115474990650189800e-13
4.030099999999933971e+03,1.113975182866939163e-13
4.032799999999933789e+03,1.115972474388024989e-13
4.035499999999933607e+03,1.111493123880274604e-13
4.038199999999933425e+03,1.108797528667799632e-13
4.040899999999933243e+03,1.106549754887062044e-13
4.043599999999933061e+03,1.104301981106324455e-13
4.046299999999932879e+03,1.105315908246193400e-13
4.048999999999932697e+03,1.107122581773564921e-13
4.051699999999932515e+03,1.107540275458692629e-13
4.054399999999932334e+03,1.111366599604667616e-13
4.057099999999932152e+03,1.108378275099597925e-13
4.059799999999931970e+03,1.108011684204130284e-13
4.062499999999931788e+03,1.096912223038373302e-13
4.065199999999931606e+03,1.093611183588735393e-13
4.067899999999931424e+03,1.096781031187321744e-13
4.070599999999931242e+03,1.095242564926642850e-13
4.073299999999931060e+03,1.091050143866199250e-13
4.075999999999930878e+03,1.086857722805755649e-13
4.078699999999930697e+03,1.086829148565986900e-13
4.081399999999930515e+03,1.089425965528115211e-13
4.084099999999930333e+03,1.087409743849601968e-13
4.086799999999930151e+03,1.084168666714532754e-13
4.089499999999929969e+03,1.082658023537814605e-13
4.092199999999929787e+03,1.081383924369771224e-13
4.094899999999929605e+03,1.080722282191822921e-13
4.097599999999929423e+03,1.079775607479506371e-13
4.100299999999929241e+03,1.078489286116377932e-13
4.102999999999929059e+03,1.075021802488504591e-13
4.105699999999928878e+03,1.068537882052582564e-13
4.108399999999928696e+03,1.064397017299512047e-13
4.111099999999928514e+03,1.064030527132992506e-13
4.113799999999928332e+03,1.062067265289992356e-13
4.116499999999928150e+03,1.058981966946952401e-13
4.119199999999927968e+03,1.058036160510633135e-13
4.121899999999927786e+03,1.053227053297106995e-13
4.124599999999927604e+03,1.045716940034455937e-13
4.127299999999927422e+03,1.032890308017941650e-13
4.129999999999927240e+03,1.028772231767409544e-13
4.132699999999927059e+03,1.036038881630617416e-13
4.135399999999926877e+03,1.043429217045797363e-13
4.138099999999926695e+03,1.037828832806464610e-13
4.140799999999926513e+03,1.032814784181363808e-13
4.143499999999926331e+03,1.028876209449439426e-13
4.146199999999926149e+03,1.015583092194320043e-13
4.148899999999925967e+03,1.015777714934987464e-13
4.151599999999925785e+03,1.011698675691203851e-13
4.154299999999925603e+03,1.003519839621582215e-13
4.156999999999925421e+03,1.009459184183658852e-13
4.159699999999925240e+03,1.015177156370996113e-13
4.162399999999925058e+03,1.014472366172987840e-13
4.165099999999924876e+03,9.933041869697983182e-14
4.167799999999924694e+03,9.984441356093155105e-14
4.170499999999924512e+03,1.003621233920975359e-13
4.173199999999924330e+03,9.890994188517411593e-14
4.175899999999924148e+03,9.850253035559472496e-14
4.178599999999923966e+03,9.824477721471780102e-14
4.181299999999923784e+03,9.799368876665169335e-14
4.183999999999923602e+03,9.774260031858559829e-14
4.186699999999923421e+03,9.823229339416817100e-14
4.189399999999923239e+03,9.775955641194283263e-14
4.192099999999923057e+03,9.710093238176972134e-14
4.194799999999922875e+03,9.734292107739826367e-14
4.197499999999922693e+03,9.778835624501491971e-14
4.200199999999922511e+03,9.823379141263158837e-14
4.202899999999922329e+03,9.783321616922066035e-14
4.205599999999922147e+03,9.716679699743025095e-14
4.208299999999921965e+03,9.650037782563982893e-14
4.210999999999921783e+03,9.619856961394001946e-14
4.213699999999921602e+03,9.568185182628845853e-14
4.216399999999921420e+03,9.499870867808208159e-14
4.219099999999921238e+03,9.510378533297221805e-14
4.221799999999921056e+03,9.508664006445083294e-14
4.224499999999920874e+03,9.471344997847313921e-14
4.227199999999920692e+03,9.502724140350137930e-14
4.229899999999920510e+03,9.520704233777861006e-14
4.232599999999920328e+03,9.493766315196372404e-14
4.235299999999920146e+03,9.407995752871321135e-14
4.237999999999919964e+03,9.352097778086109470e-14
4.240699999999919783e+03,9.359585837248622393e-14
4.243399999999919601e+03,9.358158502751648038e-14
4.246099999999919419e+03,9.356731168254673682e-14
4.248799999999919237e+03,9.355303833757699326e-14
4.251499999999919055e+03,9.353876499260724970e-14
4.254199999999918873e+03,9.325853519798402204e-14
4.256899999999918691e+03,9.288015819274037900e-14
4.259599999999918509e+03,9.269785225902716778e-14
4.262299999999918327e+03,9.213850812714659657e-14
4.264999999999918145e+03,9.202008324485765358e-14
4.267699999999917964e+03,9.237100147933733603e-14
4.270399999999917782e+03,9.207514121007369194e-14
4.273099999999917600e+03,9.197538979078493698e-14
4.275799999999917418e+03,9.152201103859353216e-14
4.278499999999917236e+03,9.117821904976723526e-14
4.281199999999917054e+03,9.105862553030246063e-14
4.283899999999916872e+03,9.146403285831342053e-14
4.286599999999916690e+03,9.106605460568556104e-14
4.289299999999916508e+03,9.066807635305770155e-14
4.291999999999916326e+03,9.036810339344900073e-14
4.294699999999916145e+03,9.058680396631748523e-14
4.297399999999915963e+03,9.080366113070038603e-14
4.300099999999915781e+03,9.100731573354927833e-14
4.302799999999915599e+03,9.121097033639817062e-14
4.305499999999915417e+03,9.134282682174850491e-14
4.308199999999915235e+03,9.048951324168862347e-14
4.310899999999915053e+03,8.967359908549324881e-14
4.313599999999914871e+03,9.001234579235056110e-14
4.316299999999914689e+03,9.083679109752306001e-14
4.318999999999914507e+03,9.057299046231496644e-14
4.321699999999914326e+03,9.030391669317881058e-14
4.324399999999914144e+03,9.003484292404265472e-14
4.327099999999913962e+03,8.976576915490648624e-14
4.329799999999913780e+03,8.949669538577033039e-14
4.332499999999913598e+03,9.038439325050941957e-14
4.335199999999913416e+03,9.077887931828809508e-14
4.337899999999913234e+03,9.069079259987208359e-14
4.340599999999913052e+03,8.985348931514706648e-14
4.343299999999912870e+03,8.981063165101183346e-14
4.345999999999912689e+03,8.995320444446932774e-14
4.348699999999912507e+03,8.900615693321826225e-14
4.351399999999912325e+03,8.840069501934449941e-14
4.354099999999912143e+03,8.797354529568740977e-14
4.356799999999911961e+03,8.742456416495679176e-14
4.359499999999911779e+03,8.683297693740315008e-14
4.362199999999911597e+03,8.674098053939705304e-14
4.364899999999911415e+03,8.685841612254786585e-14
4.367599999999911233e+03,8.697585170569867866e-14
4.370299999999911051e+03,8.726934201065072845e-14
4.372999999999910870e+03,8.680105734206405979e-14
4.375699999999910688e+03,8.642855258270821248e-14
4.378399999999910506e+03,8.623502831557481147e-14
4.381099999999910324e+03,8.590947256930860009e-14
4.383799999999910142e+03,8.558391682304237610e-14
4.386499999999909960e+03,8.525836107677615210e-14
4.389199999999909778e+03,8.493280533050992811e-14
4.391899999999909596e+03,8.450837126464689955e-14
4.394599999999909414e+03,8.404870228178529240e-14
4.397299999999909232e+03,8.396732940533287853e-14
4.399999999999909051e+03,8.401364941855637435e-14
4.402699999999908869e+03,8.378355591451231844e-14
4.405399999999908687e+03,8.378932213534574681e-14
4.408099999999908505e+03,8.380551021619063688e-14
4.410799999999908323e+03,8.333171046173526175e-14
4.413499999999908141e+03,8.325095102878259141e-14
4.416199999999907959e+03,8.321459299588478974e-14
4.418899999999907777e+03,8.247997347360953643e-14
4.421599999999907595e+03,8.311385829546543966e-14
4.424299999999907413e+03,8.372953887275483123e-14
4.426999999999907232e+03,8.310083223531447766e-14
4.429699999999907050e+03,8.283660970566815347e-14
4.432399999999906868e+03,8.332081514353685489e-14
4.435099999999906686e+03,8.271869304288183684e-14
4.437799999999906504e+03,8.203854292906014989e-14
4.440499999999906322e+03,8.104250251040227501e-14
4.443199999999906140e+03,8.033717255043435406e-14
4.445899999999905958e+03,8.103004911144547905e-14
4.448599999999905776e+03,8.109550025527755244e-14
4.451299999999905594e+03,8.115774901648617018e-14
4.453999999999905413e+03,8.115698480342810387e-14
4.456699999999905231e+03,8.078628975517046846e-14
4.459399999999905049e+03,8.041559470691283304e-14
4.462099999999904867e+03,8.007342349631078034e-14
4.464799999999904685e+03,8.049812876074606067e-14
4.467499999999904503e+03,8.092283402518134100e-14
4.470199999999904321e+03,8.134753928961662133e-14
4.472899999999904139e+03,8.079547266581014171e-14
4.475599999999903957e+03,8.084320771488719296e-14
4.478299999999903775e+03,8.069263531072728095e-14
4.480999999999903594e+03,8.052938987668436204e-14
4.483699999999903412e+03,7.993890205387804512e-14
4.486399999999903230e+03,7.995887007617505560e-14
4.489099999999903048e+03,7.965461958759762496e-14
4.491799999999902866e+03,7.995256252599441085e-14
4.494499999999902684e+03,7.940036207677210020e-14
4.497199999999902502e+03,7.952080885520295055e-14
4.499899999999902320e+03,7.982960877639852509e-14
4.502599999999902138e+03,7.947782754402429107e-14
4.505299999999901956e+03,7.912927979519484930e-14
4.507999999999901775e+03,7.935779050541969449e-14
4.510699999999901593e+03,7.976143926740702718e-14
4.513399999999901411e+03,7.983717381322595485e-14
4.516099999999901229e+03,7.978052343875064224e-14
4.518799999999901047e+03,7.999850131200881215e-14
4.521499999999900865e+03,8.034778285719523156e-14
4.524199999999900683e+03,8.020541159011433507e-14
4.526899999999900501e+03,7.956621264273032562e-14
4.529599999999900319e+03,7.935740897591265136e-14
4.532299999999900137e+03,7.946354082285515870e-14
4.534999999999899956e+03,7.953189283375830193e-14
4.537699999999899774e+03,7.946561604387628737e-14
4.540399999999899592e+03,7.928971329852912797e-14
4.543099999999899410e+03,7.909270714680137791e-14
4.545799999999899228e+03,7.887585925786135852e-14
4.548499999999899046e+03,7.865901136892132652e-14
4.551199999999898864e+03,7.844216347998130713e-14
4.553899999999898682e+03,7.822531559104127513e-14
4.556599999999898500e+03,7.823456570350170299e-14
4.559299999999898318e+03,7.848466541455797661e-14
4.561999999999898137e+03,7.871501421584668789e-14
4.564699999999897955e+03,7.905883956813977634e-14
4.567399999999897773e+03,7.940266492043287741e-14
4.570099999999897591e+03,7.945991251366180533e-14
4.572799999999897409e+03,7.895288640060632953e-14
4.575499999999897227e+03,7.849980811266442329e-14
4.578199999999897045e+03,7.817192033794223535e-14
4.580899999999896863e+03,7.779443968729367981e-14
4.583599999999896681e+03,7.757797003518052871e-14
4.586299999999896500e+03,7.808754379927971841e-14
4.588999999999896318e+03,7.799529734124699343e-14
4.591699999999896136e+03,7.778503934727704860e-14
4.594399999999895954e+03,7.722111339662393368e-14
4.597099999999895772e+03,7.729048819007765558e-14
4.599799999999895590e+03,7.734321506389680904e-14
4.602499999999895408e+03,7.729445457724372701e-14
4.605199999999895226e+03,7.724569409059063236e-14
4.607899999999895044e+03,7.723111466797000760e-14
4.610599999999894862e+03,7.756591364434403766e-14
4.613299999999894681e+03,7.781259117027973393e-14
4.615999999999894499e+03,7.803970379448866203e-14
4.618699999999894317e+03,7.771651856650793009e-14
4.621399999999894135e+03,7.739333333852718553e-14
4.624099999999893953e+03,7.803276281008605151e-14
4.626799999999893771e+03,7.708634772996122827e-14
4.629499999999893589e+03,7.709091239152992095e-14
4.632199999999893407e+03,7.713278952710259878e-14
4.634899999999893225e+03,7.709219989021257226e-14
4.637599999999893043e+03,7.790096097526875489e-14
4.640299999999892862e+03,7.763980866128149266e-14
4.642999999999892680e+03,7.842208743447036109e-14
4.645699999999892498e+03,7.787325472424551819e-14
4.648399999999892316e+03,7.771883616879844062e-14
4.651099999999892134e+03,7.768772307627174985e-14
4.653799999999891952e+03,7.765660998374507169e-14
4.656499999999891770e+03,7.770669144390250777e-14
4.659199999999891588e+03,7.757616438552640170e-14
4.661899999999891406e+03,7.745311670199151212e-14
4.664599999999891224e+03,7.846469426848925231e-14
4.667299999999891043e+03,7.827030341111746683e-14
4.669999999999890861e+03,7.868673578628687541e-14
4.672699999999890679e+03,7.961051979077513845e-14
4.675399999999890497e+03,8.040581229929433677e-14
4.678099999999890315e+03,8.116042928913321999e-14
4.680799999999890133e+03,8.226300642139002914e-14
4.683499999999889951e+03,8.374654020442224794e-14
4.686199999999889769e+03,8.367562065578177076e-14
4.688899999999889587e+03,8.245556849516156499e-14
4.691599999999889405e+03,8.123551633454135921e-14
4.694299999999889224e+03,8.019588572820809535e-14
4.696999999999889042e+03,7.915974754761533990e-14
4.699699999999888860e+03,7.798574208128762355e-14
4.702399999999888678e+03,7.725295489922832391e-14
4.705099999999888496e+03,7.660732492383734452e-14
4.707799999999888314e+03,7.575704717456661833e-14
4.710499999999888132e+03,7.517766380814838946e-14
4.713199999999887950e+03,7.446143639540384309e-14
4.715899999999887768e+03,7.352855617286091738e-14
4.718599999999887586e+03,7.255809835014479592e-14
4.721299999999887405e+03,7.175719871275668034e-14
4.723999999999887223e+03,7.119281774529310349e-14
4.726699999999887041e+03,7.051540084925704943e-14
4.729399999999886859e+03,6.999364538329445685e-14
4.732099999999886677e+03,6.981624448179932886e-14
4.734799999999886495e+03,6.963884358030421349e-14
4.737499999999886313e+03,6.940740653630634589e-14
4.740199999999886131e+03,6.902121161691841757e-14
4.742899999999885949e+03,6.867122045199438430e-14
4.745599999999885767e+03,6.844677585535418775e-14
4.748299999999885586e+03,6.806185546411277324e-14
4.750999999999885404e+03,6.717455991263210730e-14
4.753699999999885222e+03,6.719022757557843035e-14
4.756399999999885040e+03,6.717463670224637993e-14
4.759099999999884858e+03,6.696129735873218628e-14
4.761799999999884676e+03,6.670825691647389781e-14
4.764499999999884494e+03,6.610419562364452712e-14
4.767199999999884312e+03,6.557191253082330545e-14
4.769899999999884130e+03,6.601159185257770390e-14
4.772599999999883948e+03,6.584228856424018881e-14
4.775299999999883767e+03,6.567298527590267371e-14
4.777999999999883585e+03,6.550368198756517124e-14
4.780699999999883403e+03,6.440387598003681293e-14
4.783399999999883221e+03,6.508153557415131274e-14
4.786099999999883039e+03,6.579605519100524206e-14
4.788799999999882857e+03,6.570279238413510081e-14
4.791499999999882675e+03,6.556246753742423131e-14
4.794199999999882493e+03,6.542579974824035967e-14
4.796899999999882311e+03,6.528949273560198540e-14
4.799599999999882129e+03,6.437129944387113677e-14
4.802299999999881948e+03,6.283373851462771640e-14
4.804999999999881766e+03,6.121217552121499553e-14
4.807699999999881584e+03,5.989890790248652752e-14
4.810399999999881402e+03,6.002346640529277719e-14
4.813099999999881220e+03,6.047788152144391940e-14
4.815799999999881038e+03,6.159456790476915692e-14
4.818499999999880856e+03,6.313118666743805198e-14
4.821199999999880674e+03,6.474073964833123870e-14
4.823899999999880492e+03,6.480933907373377122e-14
4.826599999999880310e+03,6.360096116942193906e-14
4.829299999999880129e+03,6.364150214560289882e-14
4.831999999999879947e+03,6.418799334906540075e-14
4.834699999999879765e+03,6.434935294939334363e-14
4.837399999999879583e+03,6.451743220857172557e-14
4.840099999999879401e+03,6.462648285898588183e-14
4.842799999999879219e+03,6.497038591183983955e-14
4.845499999999879037e+03,6.504730142203438497e-14
4.848199999999878855e+03,6.557752605704421114e-14
4.850899999999878673e+03,6.672865370889126649e-14
4.853599999999878492e+03,6.742450954277846635e-14
4.856299999999878310e+03,6.737276016066062626e-14
4.858999999999878128e+03,6.726277414715853194e-14
4.861699999999877946e+03,6.742612412387559793e-14
4.864399999999877764e+03,6.696236740769568126e-14
4.867099999999877582e+03,6.576575253934994521e-14
4.869799999999877400e+03,6.495974118379598065e-14
4.872499999999877218e+03,6.453077339486153378e-14
4.875199999999877036e+03,6.388907694950217529e-14
4.877899999999876854e+03,6.324738050414282942e-14
4.880599999999876673e+03,6.260568405878347093e-14
4.883299999999876491e+03,6.196398761342412506e-14
4.885999999999876309e+03,6.152029139016962301e-14
4.888699999999876127e+03,6.131384666991881317e-14
4.891399999999875945e+03,6.084214864264654695e-14
4.894099999999875763e+03,6.069503201026293615e-14
4.896799999999875581e+03,6.054791537787932535e-14
4.899499999999875399e+03,6.025396626102508794e-14
4.902199999999875217e+03,5.963833207551406607e-14
4.904899999999875035e+03,5.957186397977369248e-14
4.907599999999874854e+03,5.962588113734261226e-14
4.910299999999874672e+03,5.956634241713166808e-14
4.912999999999874490e+03,5.896720701015008208e-14
4.915699999999874308e+03,5.844645494889601959e-14
4.918399999999874126e+03,5.810555585253064193e-14
4.921099999999873944e+03,5.890877256147656310e-14
4.923799999999873762e+03,5.815293682133558098e-14
4.926499999999873580e+03,5.826199324440386030e-14
4.929199999999873398e+03,5.778415552792011676e-14
4.931899999999873216e+03,5.771420671903737603e-14
4.934599999999873035e+03,5.812030663286355184e-14
4.937299999999872853e+03,5.743674705941738646e-14
4.939999999999872671e+03,5.675318748597122739e-14
4.942699999999872489e+03,5.654837440359152463e-14
4.945399999999872307e+03,5.635179319591191450e-14
4.948099999999872125e+03,5.615521198823230437e-14
4.950799999999871943e+03,5.625166077466472002e-14
4.953499999999871761e+03,5.615541235104533998e-14
4.956199999999871579e+03,5.603936408608913014e-14
4.958899999999871397e+03,5.628311586319106081e-14
4.961599999999871216e+03,5.620468257637781809e-14
4.964299999999871034e+03,5.606819570096148359e-14
4.966999999999870852e+03,5.593170882554514909e-14
4.969699999999870670e+03,5.558973458438760661e-14
4.972399999999870488e+03,5.518514066539754754e-14
4.975099999999870306e+03,5.544958225525105974e-14
4.977799999999870124e+03,5.606479122403367478e-14
4.980499999999869942e+03,5.608003962395062971e-14
4.983199999999869760e+03,5.587449371381501949e-14
4.985899999999869578e+03,5.557404214971068023e-14
4.988599999999869397e+03,5.488757661569870534e-14
4.991299999999869215e+03,5.504406463745420550e-14
4.993999999999869033e+03,5.520630408757098388e-14
4.996699999999868851e+03,5.513175193683166107e-14
4.999399999999868669e+03,5.494508898424063794e-14
5.002099999999868487e+03,5.469221468826836399e-14
5.004799999999868305e+03,5.443934039229609005e-14
5.007499999999868123e+03,5.437833759064109350e-14
5.010199999999867941e+03,5.445720689514931659e-14
5.012899999999867759e+03,5.453607619965753968e-14
5.015599999999867578e+03,5.455036627073471709e-14
5.018299999999867396e+03,5.425623616512285932e-14
5.020999999999867214e+03,5.415791476636195141e-14
5.023699999999867032e+03,5.407623913850170095e-14
5.026399999999866850e+03,5.379403545812304075e-14
5.029099999999866668e+03,5.361354121227699618e-14
5.031799999999866486e+03,5.343255437001357322e-14
5.034499999999866304e+03,5.345023169490459091e-14
5.037199999999866122e+03,5.325040531265184576e-14
5.039899999999865940e+03,5.305057893039910061e-14
5.042599999999865759e+03,5.300525214963628229e-14
5.045299999999865577e+03,5.306585298930861559e-14
5.047999999999865395e+03,5.287870575246057599e-14
5.050699999999865213e+03,5.283608836622222178e-14
